Rank,Company,Country,Sales,Profits,Assets,Market Value,ISO-ALPHA-3,ISO-ALPHA-2,IOC,FIFA,Latitude,Longitude,ISO-Name,Historical,WikiData_ID,WikiData_Latitude,WikiData_Longitude,WikiData_Label,WikiData_Description
1659,Doosan,South Korea,13.74,-0.353,20.81,1.19,KOR,KR,KOR,KOR,35.907757,127.766922,0,0,Q884,36.0,128.0,South Korea,sovereign state in East Asia
1660,Casey's General Stores,United States,15.22,0.45039999999999997,5.84,8.71,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1660,Gaming And Leisure Properties,United States,1.35,0.7483,11.12,13.39,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1662,Alpha Bank,Greece,2.74,0.418,83.27,3.01,GRC,GR,GRE,GRE,39.074208,21.824312,1,0,Q41,38.5,23.0,Greece,country in southeastern Europe
1663,Gold Fields,South Africa,4.27,0.6927000000000001,7.34,14.39,ZAF,ZA,RSA,RSA,-30.559482,22.937506,1,0,Q258,-29.0,24.0,South Africa,sovereign state in Southern Africa
1663,Nitto Denko,Japan,6.86,0.8056,8.67,9.6,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1663,Sinotrans Ltd.,China,14.77,0.5952000000000001,11.37,2.53,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1663,SS&C Technologies,United States,5.35,0.6041,16.01,13.79,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1667,Hirogin Holdings,Japan,1.13,0.13069999999999998,88.14,1.56,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1668,CPFL Energia,Brazil,7.62,0.9873999999999999,13.47,7.22,BRA,BR,BRA,BRA,-14.235004,-51.92528,1,0,Q155,-14.0,-53.0,Brazil,country in South America
1669,FinecoBank,Italy,1.1,0.45030000000000003,38.71,9.08,ITA,IT,ITA,ITA,41.87194,12.56738,1,0,Q38,42.5,12.5,Italy,country in Southern Europe
1670,Chang Hwa Bank,Taiwan,1.71,0.368,87.35,6.24,TWN,TW,TPE,TPE,23.69781,120.960515,0,0,Q865,24.0,121.0,Taiwan,"democratic republic in East Asia, also known as the Republic of China since 1949"
1670,China Northern Rare Earth High-Tech,China,5.32,0.78,5.6,12.62,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1670,DCC,Ireland,26.85,0.415,10.95,6.06,IRL,IE,IRL,IRL,53.41291,-8.24389,1,0,Q27,53.0,-8.0,Republic of Ireland,sovereign state in northwestern Europe covering five-sixths of the island of Ireland
1673,Air Canada,Canada,12.72,-1.31,21.78,5.33,CAN,CA,CAN,CAN,56.130366,-106.346771,1,0,Q16,56.0,-109.0,Canada,sovereign state in North America
1674,Adecco Group,Switzerland,24.85,0.35960000000000003,14.15,5.56,CHE,CH,SUI,SUI,46.818188,8.227512,1,0,Q39,46.8,8.23,Switzerland,federal state in Western Europe
1675,Daou Data,South Korea,7.54,0.15769999999999998,39.44,0.461,KOR,KR,KOR,KOR,35.907757,127.766922,0,0,Q884,36.0,128.0,South Korea,sovereign state in East Asia
1676,JD Sports Fashion,United Kingdom,11.95,0.4275,9.38,10.64,GBR,GB,GBR,,55.378051,-3.435973,0,0,Q145,54.6,-2.0,United Kingdom,country in Western Europe
1676,Shenzhou International Group Holdings,China,4.13,0.6797000000000001,6.26,14.41,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1678,Seagen,United States,2.06,-0.6486000000000001,3.54,37.48,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1679,Ultrapar Participacoes,Brazil,27.67,0.31239999999999996,6.69,3.61,BRA,BR,BRA,BRA,-14.235004,-51.92528,1,0,Q155,-14.0,-53.0,Brazil,country in South America
1680,Pool,United States,5.97,0.6688999999999999,3.86,13.82,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1680,Zheshang Development Group,China,27.66,0.1356,5.59,0.995,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1682,Watsco,United States,7.3,0.5495,3.8,13.07,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1683,Anhui Gujing Distillery,China,2.53,0.5271,5.29,22.89,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1684,Croda International Plc,United Kingdom,2.57,0.7998,4.34,12.06,GBR,GB,GBR,,55.378051,-3.435973,0,0,Q145,54.6,-2.0,United Kingdom,country in Western Europe
1685,Keppel,Singapore,4.8,0.672,23.16,8.56,SGP,SG,SGP,SIN,1.352083,103.819836,1,0,Q334,1.3,103.8,Singapore,sovereign city-state in Southeast Asia
1685,Parkland,Canada,27.22,0.2509,10.16,4.31,CAN,CA,CAN,CAN,56.130366,-106.346771,1,0,Q16,56.0,-109.0,Canada,sovereign state in North America
1687,Aurubis,Germany,19.14,0.4947,8.02,4.07,DEU,DE,GER,GER,51.165691,10.451526,1,0,Q183,51.0,10.0,Germany,country in Central Europe
1687,News Corp,United States,10.16,0.299,16.89,9.85,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1689,Suning.com,China,11.98,-6.14,22.71,2.78,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1690,Whitehaven Coal,Australia,5.05,2.35,5.23,3.99,AUS,AU,AUS,AUS,-25.274398,133.775136,1,0,Q408,-28.0,137.0,Australia,country in Oceania
1691,Li Auto,China,6.67,-0.29919999999999997,12.45,23.05,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1692,Bank of Kyoto,Japan,0.915,0.1721,81.9,3.67,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1693,Ooredoo Q.P.S.C,Qatar,6.26,0.7309,15.73,9.59,QAT,QA,QAT,QAT,25.354826,51.183884,1,0,Q846,25.27,51.21,Qatar,sovereign state in western Asia
1693,RenaissanceRe Holdings,Bermuda,6.36,-0.11220000000000001,32.43,9.06,BMU,BM,BER,BER,32.321384,-64.75737,1,0,Q23635,32.33,-64.75,Bermuda,British overseas territory in the North Atlantic Ocean
1695,KGHM Polska Miedz,Poland,7.65,1.07,11.1,5.7,POL,PL,POL,POL,51.919438,19.145136,1,0,Q36,52.0,19.0,Poland,country in Central Europe
1696,Hyundai Engineering,South Korea,17.66,0.31739999999999996,16.54,3.44,KOR,KR,KOR,KOR,35.907757,127.766922,0,0,Q884,36.0,128.0,South Korea,sovereign state in East Asia
1697,Unisplendour,China,10.93,0.3245,10.57,11.55,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1698,Medipal Holdings,Japan,25.48,0.2314,13.7,2.94,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1699,Storebrand,Norway,2.56,0.247,79.27,3.53,NOR,NO,NOR,NOR,60.472024,8.468946,1,0,Q20,65.0,11.0,Norway,country in northern Europe
1700,Kakao,South Korea,5.49,0.1045,18.16,18.89,KOR,KR,KOR,KOR,35.907757,127.766922,0,0,Q884,36.0,128.0,South Korea,sovereign state in East Asia
1700,TUI,Germany,18.88,-0.14980000000000002,15.55,3.4,DEU,DE,GER,GER,51.165691,10.451526,1,0,Q183,51.0,10.0,Germany,country in Central Europe
1702,STRABAG,Austria,17.89,0.4965,13.85,4.57,AUT,AT,AUT,AUT,47.516231,14.550072,1,0,Q40,48.0,14.0,Austria,country in Europe
1703,Atlassian,United States,3.18,-0.3553,3.61,34.93,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1704,WPG Holdings,Taiwan,26.0,0.3526,10.29,2.76,TWN,TW,TPE,TPE,23.69781,120.960515,0,0,Q865,24.0,121.0,Taiwan,"democratic republic in East Asia, also known as the Republic of China since 1949"
1705,Broadridge Financial,United States,5.96,0.5545,8.43,18.04,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1705,EMS-Chemie Holding,Switzerland,2.56,0.5571,2.5,19.18,CHE,CH,SUI,SUI,46.818188,8.227512,1,0,Q39,46.8,8.23,Switzerland,federal state in Western Europe
1705,Hancock Holding,United States,1.6,0.5907,37.55,3.01,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1708,First Pacific,Hong Kong,10.3,0.3915,25.49,1.56,HKG,HK,HKG,HKG,22.396428,114.109497,1,0,Q8646,22.28,114.16,Hong Kong,special administrative region of China
1709,Daishi Hokuetsu Financial Group,Japan,1.07,0.144,77.41,1.02,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1710,Pdc Energy,United States,4.24,2.22,8.26,5.63,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1710,South State,United States,1.88,0.5356000000000001,44.92,4.97,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1712,Ares Management,United States,3.13,0.1534,22.06,14.43,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1713,Tapestry,United States,6.59,0.8367,7.26,9.2,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1714,China Development Bank Financial Leasing,China,3.63,0.5015,51.03,1.76,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1715,77 Bank,Japan,0.846,0.18830000000000002,77.09,1.21,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1716,China Overseas Grand Oceans Group,Hong Kong,8.65,0.4782,26.0,2.01,HKG,HK,HKG,HKG,22.396428,114.109497,1,0,Q8646,22.28,114.16,Hong Kong,special administrative region of China
1717,CPI Property Group,Luxembourg,1.7,0.5856,25.1,8.96,LUX,LU,LUX,LUX,49.815273,6.129583,1,0,Q32,49.77,6.13,Luxembourg,country in Western Europe
1718,Gunma Bank,Japan,1.27,0.19190000000000002,76.62,1.38,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1719,Tech Mahindra,India,6.63,0.6012000000000001,5.62,12.35,IND,IN,IND,IND,20.593684,78.96288,1,0,Q668,22.8,83.0,India,country in South Asia
1720,F.N.B.,United States,1.81,0.5335,44.15,3.91,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1720,Pilbara Minerals,Australia,2.13,1.17,2.58,8.89,AUS,AU,AUS,AUS,-25.274398,133.775136,1,0,Q408,-28.0,137.0,Australia,country in Oceania
1720,Take-Two Interactive Software,United States,4.83,-0.4034,16.88,21.0,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1723,"Chugin Financial Group,Inc.",Japan,1.27,0.1399,74.29,1.23,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1724,Jiangxi Bank,China,3.55,0.2085,74.17,0.76,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1725,Rite Aid,United States,24.09,-0.7499,7.53,0.111,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1726,Coca-Cola HBC,Switzerland,9.67,0.4377,10.62,11.7,CHE,CH,SUI,SUI,46.818188,8.227512,1,0,Q39,46.8,8.23,Switzerland,federal state in Western Europe
1726,Old Republic International,United States,7.63,0.5801000000000001,19.86,7.57,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1728,Teradyne,United States,3.02,0.6371,3.38,14.46,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1729,Power Assets Holdings,Hong Kong,0.162,0.7213999999999999,12.11,12.53,HKG,HK,HKG,HKG,22.396428,114.109497,1,0,Q8646,22.28,114.16,Hong Kong,special administrative region of China
1730,DGB Financial Group,South Korea,4.23,0.30789999999999995,72.0,0.881,KOR,KR,KOR,KOR,35.907757,127.766922,0,0,Q884,36.0,128.0,South Korea,sovereign state in East Asia
1731,Range Resources,United States,5.03,2.07,6.88,6.11,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1732,Daou Technology,South Korea,7.13,0.2883,38.96,0.609,KOR,KR,KOR,KOR,35.907757,127.766922,0,0,Q884,36.0,128.0,South Korea,sovereign state in East Asia
1732,Jointown Pharmaceutical Group,China,21.44,0.32,14.03,4.41,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1734,Anhui Water Resources Development,China,11.85,0.2049,21.44,1.6,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1734,Bank of Queensland,Australia,2.21,0.15030000000000002,71.04,2.55,AUS,AU,AUS,AUS,-25.274398,133.775136,1,0,Q408,-28.0,137.0,Australia,country in Oceania
1734,Goertek,China,15.54,0.25980000000000003,11.1,8.53,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1737,Ceconomy,Germany,23.1,0.1377,13.09,1.37,DEU,DE,GER,GER,51.165691,10.451526,1,0,Q183,51.0,10.0,Germany,country in Central Europe
1738,Covivio,France,1.27,0.6523,29.6,5.22,FRA,FR,FRA,FRA,46.227638,2.213749,1,0,Q142,47.0,2.0,France,country in Western Europe
1738,Illumina,United States,4.45,-4.49,11.81,31.55,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1740,Sbi Sumishin Net Bank,Japan,0.74,0.15230000000000002,70.31,1.88,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1741,Beijing Wantai Biological Pharmacy Enterprise,China,1.58,0.6782,2.51,13.39,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1741,Dr. Sulaiman Al-Habib Medical Services Group,Saudi Arabia,2.21,0.43960000000000005,3.35,27.72,SAU,SA,KSA,KSA,23.885942,45.079162,1,0,Q851,23.72,44.12,Saudi Arabia,sovereign state in western Asia
1743,China Industrial Securities,China,2.09,0.48269999999999996,35.36,8.45,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1743,Fibra Uno,Mexico,1.17,1.17,17.36,5.29,MEX,MX,MEX,MEX,23.634501,-102.552784,1,0,Q96,23.0,-102.0,Mexico,sovereign state in North America
1745,Oji Holdings,Japan,12.78,0.45589999999999997,17.99,3.9,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1746,Petro Rabigh,Saudi Arabia,14.9,-0.2969,17.45,4.88,SAU,SA,KSA,KSA,23.885942,45.079162,1,0,Q851,23.72,44.12,Saudi Arabia,sovereign state in western Asia
1747,ACWA Power,Saudi Arabia,1.47,0.3519,13.19,31.19,SAU,SA,KSA,KSA,23.885942,45.079162,1,0,Q851,23.72,44.12,Saudi Arabia,sovereign state in western Asia
1747,Credito Emiliano,Italy,2.59,0.3331,69.42,2.62,ITA,IT,ITA,ITA,41.87194,12.56738,1,0,Q38,42.5,12.5,Italy,country in Southern Europe
1749,Booz Allen Hamilton Holding,United States,9.06,0.42769999999999997,6.35,12.31,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1750,Aker,Norway,0.854,1.98,10.45,4.42,NOR,NO,NOR,NOR,60.472024,8.468946,1,0,Q20,65.0,11.0,Norway,country in northern Europe
1751,Bank of Jiujiang,Hong Kong,3.29,0.1945,69.0,2.93,HKG,HK,HKG,HKG,22.396428,114.109497,1,0,Q8646,22.28,114.16,Hong Kong,special administrative region of China
1751,Hygon Information Technology,China,0.755,0.1193,3.23,31.02,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1751,UCB,Belgium,5.8,0.4393,16.93,17.23,BEL,BE,BEL,BEL,50.503887,4.469936,1,0,Q31,50.64,4.67,Belgium,country in western Europe since 1830
1751,Xinte Energy,China,5.48,1.98,11.4,3.53,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1755,Taiwan Business Bank,Taiwan,1.27,0.3772,68.41,3.68,TWN,TW,TPE,TPE,23.69781,120.960515,0,0,Q865,24.0,121.0,Taiwan,"democratic republic in East Asia, also known as the Republic of China since 1949"
1756,Revvity,United States,3.94,0.5634,14.13,16.42,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1757,Trade Desk,United States,1.58,0.053399999999999996,4.38,30.75,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1758,Airports of Thailand,Thailand,0.657,-0.1846,5.29,30.75,THA,TH,THA,THA,15.870032,100.992541,1,0,Q869,14.0,101.0,Thailand,sovereign state in Southeast Asia
1759,Iveco Group,Italy,15.09,0.1545,17.09,2.35,ITA,IT,ITA,ITA,41.87194,12.56738,1,0,Q38,42.5,12.5,Italy,country in Southern Europe
1760,SITC International Holdings,Hong Kong,4.11,1.94,3.08,4.53,HKG,HK,HKG,HKG,22.396428,114.109497,1,0,Q8646,22.28,114.16,Hong Kong,special administrative region of China
1761,CoStar Group,United States,2.25,0.3673,8.52,30.48,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1761,Qingdao Rural Commercial Bank,China,2.75,0.3456,67.41,2.37,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1763,Bank of Lanzhou,China,2.93,0.26030000000000003,67.27,2.55,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1764,IDEX,United States,3.28,0.5867,5.66,15.94,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1765,Straumann Holding,Switzerland,2.43,0.4552,3.73,25.36,CHE,CH,SUI,SUI,46.818188,8.227512,1,0,Q39,46.8,8.23,Switzerland,federal state in Western Europe
1765,Unibail-Rodamco-Westfield ,France,3.16,0.187,58.31,6.95,FRA,FR,FRA,FRA,46.227638,2.213749,1,0,Q142,47.0,2.0,France,country in Western Europe
1767,Graphic Packaging,United States,9.63,0.622,10.6,7.89,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1767,Shimizu,Japan,13.68,0.3474,18.12,4.48,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1769,AGNC Investment,United States,1.1,-0.69,66.11,5.44,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1769,Galaxy Entertainment,Hong Kong,1.07,-0.4385,10.37,29.97,HKG,HK,HKG,HKG,22.396428,114.109497,1,0,Q8646,22.28,114.16,Hong Kong,special administrative region of China
1771,Bath & Body Works,United States,7.56,0.8,5.49,7.71,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1771,Titan (India),India,5.05,0.4044,3.29,29.68,IND,IN,IND,IND,20.593684,78.96288,1,0,Q668,22.8,83.0,India,country in South Asia
1771,Zhejiang Chint Electrics,China,7.42,0.6765,14.53,8.49,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1774,Enphase Energy,United States,2.62,0.4924,3.38,21.88,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1775,Aier Eye Hospital Group,China,2.47,0.393,4.13,29.7,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1775,Bendigo & Adelaide Bank,Australia,1.81,0.2882,65.54,3.21,AUS,AU,AUS,AUS,-25.274398,133.775136,1,0,Q408,-28.0,137.0,Australia,country in Oceania
1777,Iida Group Holdings,Japan,10.53,0.6757000000000001,13.42,5.03,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1778,K+S,Germany,5.97,1.59,10.83,3.72,DEU,DE,GER,GER,51.165691,10.451526,1,0,Q183,51.0,10.0,Germany,country in Central Europe
1779,AVIC Capital,China,3.11,0.26780000000000004,65.25,4.99,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1780,"Iyogin Holdings,Inc.",Japan,1.19,0.2845,64.71,1.79,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1781,Luzerner Kantonalbank,Switzerland,0.866,0.2429,64.7,3.77,CHE,CH,SUI,SUI,46.818188,8.227512,1,0,Q39,46.8,8.23,Switzerland,federal state in Western Europe
1782,Angang Steel,China,18.41,-0.214,14.52,3.1,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1782,BeiGene,Cayman Islands,1.56,-1.92,5.96,29.0,CYM,KY,CAY,CAY,19.513469,-80.566956,1,0,Q5785,19.5,-80.5,Cayman Islands,British overseas territory in the Caribbean
1784,Hanwa,Japan,20.12,0.4209,10.05,1.27,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1785,Cencosud,Chile,16.49,0.422,15.28,5.64,CHL,CL,CHI,CHI,-35.675147,-71.542969,1,0,Q298,-33.0,-71.0,Chile,sovereign state in South America
1785,CrowdStrike,United States,2.24,-0.1832,5.03,28.89,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
